Block level,Datetime,Operation,Received XTZ,Received EUR,From address,Sent XTZ,Sent EUR,Fee XTZ,Fee EUR,To address,Explorer link
2149684,2022-02-26 02:19:54,transaction,0.975,2.967341364274688,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/ooTMiTg88rF1bXkcQvcHsvD15pgZYBagqQ1Ej468um1PNkfi2dL/49012299/28
2149685,2022-02-26 02:20:24,transaction,4.875,14.86442741431292,KT1WvzYHCNBvDSdwafTHv7nJ1dWmZ8GCYuuC,,,,,,https://tzkt.io/ooYZv6qV4VicCWxPk4HQb1kc9REuu5qSXjagaGTZoENZFzUebwp/26378644/17
2149686,2022-02-26 02:20:54,transaction,0.975,2.972885482862584,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/oowSgvNFoyw2JGVokv7nu55wEr89AZxuxG9XAxyYR8KTwKQ1b9V/48045205/35
2149688,2022-02-26 02:21:54,transaction,0.01665,0.05076773670734567,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/ooJMXoBv473AUfLP6e13kwEj5pJF8ych5kgckUeWnddk8yTn3av/21125703/34
2149688,2022-02-26 02:21:54,transaction,0.975,2.972885482862584,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/oosu2sSQgnNYgwSh4y9BJtY3PzsapucK6JtsWpHBKUmCEkfXY5f/49012300/53
2149690,2022-02-26 02:22:54,transaction,0.1,0.30491133157564965,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/opZhwfSHJFCv8vDs4iLEK39PWXjLovYsrdyq3jT5cRQSPvrZvxt/44373204/77
2149692,2022-02-26 02:23:54,transaction,0.975,2.972885482862584,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/onep9vW2g6GkCHi7HgJpchfKeDfb7VgZkbwGo2Fvi2CM97RrbRp/49012301/25
2149694,2022-02-26 02:24:54,transaction,0.1,0.30491133157564965,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/opF6NBCWpwXJsBDbjDz63x9TFxsiCBpNhHUrrQEJRAmLVwMXKYG/44373205/21
2149694,2022-02-26 02:24:54,transaction,0.975,2.972885482862584,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/oo8e6fuah397swmQSPLAZ6jLppyx956voE98F3uwCXCSAvsY7Vq/12394155/31
2149694,2022-02-26 02:24:54,transaction,0.975,2.972885482862584,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/op1qhAJkrg1gFdBpG73U9QPQu7USe5y8BSTHNGDCU2Bisa3dNZk/24209162/35
2149694,2022-02-26 02:24:54,transaction,0.975,2.972885482862584,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/ookHKX1uopJq4E1qm8GMYNW26dtFFg8AnTyQK9tgCQUkNrboCLo/49012302/39
2149697,2022-02-26 02:26:24,transaction,0.975,2.9566549600722394,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/ooJ3nuGdtCxMAA2EKomS2LSQX7CNfwzy7FQeAVbe9EsdXZMDhKj/11282196/19
2149697,2022-02-26 02:26:24,transaction,0.975,2.9566549600722394,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/opUYQ8BgBKALTpijo5csubYriiUYwZudJeX6vnQ1MWWY88hFc57/49012303/23
2149699,2022-02-26 02:27:24,transaction,0.1,0.3032466625715118,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/ooxGnP1FRsJogrT5wU7DQAaPpYNXT6JrMDU4VfLmwApmzjjDxpQ/44373206/9
2149699,2022-02-26 02:27:24,transaction,0.975,2.9566549600722394,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/ooXWWWXA31es49B7JxGtVtTcHTbxXz1wUKsn1DLWFpmebENCsuN/49012304/33
2149701,2022-02-26 02:28:24,transaction,0.975,2.9566549600722394,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/onuoxeYEyngGv6MyRgfVnb9Z6UxBq1V6DzVouM2NUTP6rnwWqx1/36997623/23
2149704,2022-02-26 02:29:54,transaction,0.025,0.07581166564287795,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/ooJGLXRMc5iYnCiakCm1B9XDAa8krkh6DGic9jw7fucYz4Khbmm/23139356/13
2149705,2022-02-26 02:30:24,transaction,0.975,2.9566549600722394,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/onygVtHXNbtgfDy6EwctK1Bu7xrQmJDcFY7T1SdwNGTMucXfaCp/28111415/35
2149705,2022-02-26 02:30:24,transaction,0.975,2.9566549600722394,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/oocr7fuMfhwemPQfDne9w9st4fWVEqYa1iXZ65dMcn4WD6LTU76/49012305/39
2149706,2022-02-26 02:30:54,transaction,0.975,2.9614106449198094,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/op7qouXidwJpySC4Z9hMmsJwfdXSJRzJ6aKFCKvnCyW42iHSRui/43854322/24
2149708,2022-02-26 02:31:54,transaction,0.975,2.9614106449198094,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/ooegygXxJKkoqwp9eZdHWX96tZsMSJcPD9SxYdRhzpJB6vqKXx6/27824565/18
2149708,2022-02-26 02:31:54,transaction,0.975,2.9614106449198094,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/ooZYxqhYkvdEMFSCj6iJWLwVK9rzW1FynDC7RWi5SFvQsM9gHgu/49012306/22
2149710,2022-02-26 02:32:54,transaction,0.975,2.9614106449198094,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/ooAbj4yb3NHF2EMkxHejQbg6khENGqQ6k8qj7UdKZdS7VoDTdxU/49012307/16
2149713,2022-02-26 02:34:24,transaction,0.975,2.9614106449198094,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/op9nfAMs5cVPng4CGxdChUEoX8vJzxj5pJ63pf3uzurunTRkWJE/49012308/28
2149714,2022-02-26 02:34:54,transaction,4.875,14.807053224599047,KT1WvzYHCNBvDSdwafTHv7nJ1dWmZ8GCYuuC,,,,,,https://tzkt.io/oomiqAbHbSJTmA5bLJ1hSTmuVEJ4enHYgjcaPJkBprzGxfkbQ1q/14606419/29
2149715,2022-02-26 02:35:24,transaction,0.024,0.07266049461904749,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/ooTHBx4rUj6NabS377pjqJY6vcrMb4mZK7M9BgdCwY42PuDWxrt/11735512/27
2149716,2022-02-26 02:35:54,transaction,0.975,2.951832593898804,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/op5wUdzHbnY84TzX4n8hF3LKDpvwXeC7fLcrbu2soT9wwLq7xzf/49012309/13
2149719,2022-02-26 02:37:24,transaction,0.975,2.951832593898804,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/ooq38Bppx7s6vduPC9grBPyyMCYH2crbixBpmAre7WN3XxUgXNK/37574200/42
2149721,2022-02-26 02:38:24,transaction,2.184,6.612105010333321,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/opa22Mg1fNgSH7Qk4yuQBrWqqEunjB3KCzvR9eZxXMJsNYKruLr/49012310/35
2149723,2022-02-26 02:39:24,transaction,0.975,2.951832593898804,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/ooX1D1rijhHBiLg8RaqtqwCSL9cecEowP48rh7BcSRfyyMPMeof/17526866/10
2149724,2022-02-26 02:39:54,transaction,4.875,14.759162969494021,KT1WvzYHCNBvDSdwafTHv7nJ1dWmZ8GCYuuC,,,,,,https://tzkt.io/ooiTPJAR8MwhHwuTseMUDmbzBUEADXXVwwvr9UhDDqm2eUvPPEV/30880860/5
2149726,2022-02-26 02:40:54,transaction,0.975,2.9455307480703294,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/onpukjyMBL5VaY3PMo1989yHoTX3BuYKMhEDppP1hzZ31e3DHrN/49012311/8
2149728,2022-02-26 02:41:54,transaction,0.032,0.09667382968025698,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/opCfqCUUtFvEypJtWH9X1WLVmTcmJabXQJdP7ZgDJaswM8ACaZK/37748057/9
2149729,2022-02-26 02:42:24,transaction,4.875,14.727653740351649,KT1WvzYHCNBvDSdwafTHv7nJ1dWmZ8GCYuuC,,,,,,https://tzkt.io/opEzobvFfr632N6NaxJmvfE2jvMj7a17sxXDtdyJXkivyFhmJga/31228150/7
2149729,2022-02-26 02:42:24,transaction,0.975,2.9455307480703294,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/oo1ZvJtiEHKWugtSHMTB7jcMqtps8FHRtQTyctGVaXRVDDehj8n/42704517/11
2149729,2022-02-26 02:42:24,transaction,0.975,2.9455307480703294,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/oo7YKwDMWbdKUvgWR6Cdbg7qXRfXHHxsexLjXYvep9A3CxXefy1/43854323/15
2149730,2022-02-26 02:42:54,transaction,4.875,14.727653740351649,KT1WvzYHCNBvDSdwafTHv7nJ1dWmZ8GCYuuC,,,,,,https://tzkt.io/ooBjxr4KgnJJpxhce7K8AG1nJaVhXj49TiPnRnjoQusQYp6Tykw/13443355/5
2149730,2022-02-26 02:42:54,transaction,0.975,2.9455307480703294,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/oozmTDxSek5p4xzh2PppYsu62NR83jVN4SD5KKwFno7un1g7DYo/46733007/10
2149730,2022-02-26 02:42:54,transaction,0.975,2.9455307480703294,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/onxPAYuYGeikDeXYgjsbPXLJLsX61t7fM8XzdfaGEqVP1VKFaJX/46732397/14
2149730,2022-02-26 02:42:54,transaction,0.975,2.9455307480703294,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/oofsYbZTxNPcxbfXf8AyBWapHTMWP75DpJZtQR4iyvesekvCgeW/46733432/18
2149731,2022-02-26 02:43:24,transaction,0.975,2.9455307480703294,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/oozJ5JyShUTXJNsNb3SeNTov9Q5orXae8f684QBPhPZmoWFCQbh/49012312/29
2149734,2022-02-26 02:44:54,transaction,0.975,2.9455307480703294,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/op9QtQ9mpWYZoMMRvcTkbeLWzoqktknqh6JJWenUQ2yHVqHvbjc/49012313/16
2149737,2022-02-26 02:46:24,transaction,0.003125,0.009436184956236637,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/ooRjnHKud2iBHVRfraAc87Cn1yCVPUwuCjvidcNkEuejxEMPqE7/13316241/10
2149737,2022-02-26 02:46:24,transaction,0.975,2.9440897063458302,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/ooC5PtXv25djJCwrBquJVx77oDdrLtpGqNg6CwFXcM9vcUnLEh7/49012314/16
2149739,2022-02-26 02:47:24,transaction,4.875,14.720448531729152,KT1WvzYHCNBvDSdwafTHv7nJ1dWmZ8GCYuuC,,,,,,https://tzkt.io/onwyURm1jKLsQiFVa2FDYBK5bUfWqvNJtQw6WFVb98LEHf41kZa/37625504/6
2149740,2022-02-26 02:47:54,transaction,0.975,2.9440897063458302,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/oobz7RXizf2BiEanVGpUzm7d2e4nQfoh6PwCDWGwvonvovEPnAc/49012315/30
2149742,2022-02-26 02:48:54,transaction,0.975,2.9440897063458302,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/ontwxxYWHNzSqxFxNM2azwJh9TPu2iQdqgDd7zUTxJvbpS4bNjK/34549029/10
2149743,2022-02-26 02:49:24,transaction,15,45.29368778993585,tz1fTZs8yQdVPzn56ygMmUTRmiLiLC8iFNtj,,,,,,https://tzkt.io/oo4MhiEGypJg6Y1wfVGNxRxEtdd8ihW9VkbHZqgrxJ1YQxfLLqN/12240468
2149743,2022-02-26 02:49:24,transaction,0.975,2.9440897063458302,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/ooVmRkKfhgZR4PQfuSvbDthD4fakedAdeacMV1tUKPaeZUybuqf/11282197/16
2149743,2022-02-26 02:49:24,transaction,0.975,2.9440897063458302,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/ontxwCv8RCsgdnsq5DaMD88fcPwZ6WbiqN32JxiAeePD8F6Adoa/49012316/20
2149747,2022-02-26 02:51:24,transaction,0.975,2.9403942046240235,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/op9z9HuG2ErvFs5b3bvL9dRF44X3rqNMFdH92FA7hPUd7paB2n5/12001040/24
2149751,2022-02-26 02:53:24,transaction,0.975,2.9403942046240235,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/onqeKZJiqWdmNcX8CjB45QnW4yWzpcvFJVJkz7T8ZzbHrQqVFgY/49012317/15
2149752,2022-02-26 02:53:54,transaction,0.975,2.9403942046240235,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/opS9Xz44KEVsHDX8AJr8JTPVxVtHKPwxk5gfNXJWDSWAW9eoyhk/11282198/33
2149752,2022-02-26 02:53:54,transaction,2.184,6.5864830183578125,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/opZLdD4KmhReEJgh1ZvcmQTkQAwGd2jpZf8nNkrNn4MPhiAiW35/44190196/37
2149756,2022-02-26 02:55:54,transaction,0.975,2.941550288429992,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/ooVJRzw87GFLgg3jm3KPfJSZVKJTEnZsMFpUJPjNrPaNudwKy81/49012318/28
2149758,2022-02-26 02:56:54,transaction,4.875,14.707751442149963,KT1WvzYHCNBvDSdwafTHv7nJ1dWmZ8GCYuuC,,,,,,https://tzkt.io/oohNoBCGv2Lrn9UufLZs3Hvdo9mGC8qtSZVpZertfGzzUPiMhRh/37574201/16
2149759,2022-02-26 02:57:24,transaction,0.975,2.941550288429992,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/ooUvXJvKimEPVUGvRf7ZakM2EDtY3pfovnfMfwLd2mU8mkKJgUw/49012319/29
2149761,2022-02-26 02:58:24,transaction,0.975,2.941550288429992,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/ooS4vtzYhyxx2kkjRC7tLEUXg1zM7VFcZfk2JQXgf6Yc46qxGf8/49012320/23
2149764,2022-02-26 02:59:54,transaction,0.975,2.941550288429992,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/ooDhN9uMqcomEP5M9tSG8eZWsvjGryMKgDdcdG781EEQuFvrkq6/49012321/26
2149767,2022-02-26 03:01:24,transaction,0.975,2.9311234223651557,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/ooGCPoZFeqiK5cw6KpS5oSiaLTctNUVBt6D62ePSp6pav7mqaBy/34986792/17
2149768,2022-02-26 03:01:54,transaction,0.025,0.0751570108298758,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/opW71Uj5CQnTgKhTZAvkxUdck8hvvm98fkD4CTQBwTVnXR1L9h1/45182049/11
2149769,2022-02-26 03:02:24,transaction,0.475,1.42798320576764,KT1Xo5B7PNBAeynZPmca4bRh6LQow4og1Zb9,,,,,,https://tzkt.io/opSgEhbq9BK5EafBdAZYNfecM262eJ2W28Xeq7jrWRUZf9o3scY/26693240/17
2149770,2022-02-26 03:02:54,transaction,0.45,1.3528261949377642,KT1Xo5B7PNBAeynZPmca4bRh6LQow4og1Zb9,,,,,,https://tzkt.io/ooAUynsC4khmL2ZiZPAh2TJQnTPxthPC6JuSWBb1PbuEUNFxKHx/26693241/11
2149770,2022-02-26 03:02:54,transaction,2.184,6.56571646609795,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/oovtTXYKQA35WAhAbGi7ujkYpdpjhdScCgp4rDmBjYMcEpFsgAc/49012322/21
2149772,2022-02-26 03:03:54,transaction,0.00025,0.0007515701082987579,KT1Xo5B7PNBAeynZPmca4bRh6LQow4og1Zb9,,,,,,https://tzkt.io/op5vVGApRprkFPPPiCv5vRjemxdmsDnpG5Nq4fv1x9PNa8CBTUT/14853405/12
2149773,2022-02-26 03:04:24,transaction,0.025,0.0751570108298758,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/ooQpHRAnkQSpg4jj6A4A3DuXXFiREagdbohxpFCAUxcpp4xwnYX/44190197/21
2149774,2022-02-26 03:04:54,transaction,0.025,0.0751570108298758,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/oofCqmV9eFTVUyJRM7wyZZek8BvDGmdixfbcdgMtX2P7bJiiNKR/45182050/2
2149776,2022-02-26 03:05:54,transaction,0.975,2.9343204555929994,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/onouJM57vTrjDor7nsUQdaLVy2CPr1fWgSVkSfKZvr1mYpQkR1A/35549426/25
2149781,2022-02-26 03:08:24,transaction,0.975,2.9343204555929994,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/opLxpRQnz5LUNVrDwKyQhfM5MkGdjv5M3oGLpyTTBcd1FWrDVC5/35549427/14
2149783,2022-02-26 03:09:24,transaction,0.025,0.07523898604084614,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/ooWx1pA63GKJt9dGrkq294AyAcFgFSwSe74THceRzqfTMx8ivY9/27084197/29
2149784,2022-02-26 03:09:54,transaction,0.975,2.9343204555929994,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/onu1njdXoYAFd77DuPFNpWz2j846rVKr3cZ1WbWYjF2P7dCt9aY/35274570/52
2149785,2022-02-26 03:10:24,transaction,0.975,2.9343204555929994,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/onvbbJQCu7YPLomuHtpBgpd9gESQRBzmbaKwVSstQ7dorPsX2u7/26726012/10
2149786,2022-02-26 03:10:54,transaction,0.975,2.9343204555929994,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/onyeTPGpEQPprBb5U81Rvv83NdvpDfYQUcPVFPVVYtoiPKqBvgt/24098061/9
2149788,2022-02-26 03:11:54,transaction,0.025,0.07522904309209344,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/oo5ieZCRcqZhdick2UbrQVLx5K2qUYP4gDpzWY9jgAJUSyYyJPg/25437745/1
2149790,2022-02-26 03:12:54,transaction,0.975,2.933932680591644,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/oobpv4kGwrvnjXQFEyp3UFLfHXYL4TXvXnF9VfVnoZDiTgtVBmV/32258692/15
2149790,2022-02-26 03:12:54,transaction,0.975,2.933932680591644,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/op5R5AB1NMejQKYZ1j4NUsZZMwQe4NoUUtLQP8271gqpwQrRkmB/24098062/19
2149795,2022-02-26 03:15:24,transaction,0.975,2.9307891270914164,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/opPNTXoMp9sgV5eUbstyS69TG94mHDdiYbKMMnNy4edhR3komcs/13598015/24
2149798,2022-02-26 03:16:54,transaction,0.975,2.9307891270914164,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/opGszMZ4wJ5MpkgES5hvkyLLyfChP6mMNgG9kYQxeHtdVipCQzU/52168227/26
2149799,2022-02-26 03:17:24,transaction,0.024,0.07214250158994255,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/ooPBcJ2UeyqmiCLqk2irUVvtLBKnCw7PN5wo4tY3kPf1AhrnVo7/22405333/20
2149802,2022-02-26 03:18:54,transaction,0.01665,0.05004886047802265,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/op6gtQtYTTgDrGjrCqj1ufQaGQaCeV1XegCJxD6EPYeU2MM2aR5/14853406/8
2149803,2022-02-26 03:19:24,transaction,0.975,2.9307891270914164,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/ooFJYEZSmF9VCUHk2Jsjy5VPYVKTiAeckSzs5Sq3U1pZGoNdRxE/52168228/23
2149805,2022-02-26 03:20:24,transaction,0.01665,0.04994865547487926,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/onhrNwn52VaVTCAUjUqkWzePTGVYMYk4tcfn3hAyJ7R4hQ8qYeK/14853407/3
2149807,2022-02-26 03:21:24,transaction,0.01665,0.04994865547487926,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/onneRmfa2UqXparDk8YXH8Sp1jgT8kvjpG85pBPv7AYVxuJv8K5/14853408/21
2149811,2022-02-26 03:23:24,transaction,0.000775,0.0023249374169988842,KT1Xo5B7PNBAeynZPmca4bRh6LQow4og1Zb9,,,,,,https://tzkt.io/onrBsuKfG7BackaoCE2VzVfWBzSQEXj1xCTrLabg3yHAi4a1FDE/14853409/14
2149812,2022-02-26 03:23:54,transaction,0.00095,0.002849923285353471,KT1Xo5B7PNBAeynZPmca4bRh6LQow4og1Zb9,,,,,,https://tzkt.io/oo8BeV5fmYao7zaza37meXcvuRKXoJPXkMhH6wQmtbZkgQ5wud3/14853410/13
2149813,2022-02-26 03:24:24,transaction,0.025,0.0749979811935124,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/ooGtTPEmUYqt32Dr7FANQkEybbFwyJoULtwHXEy1edPKAynbwvz/41748749/15
2149813,2022-02-26 03:24:24,transaction,0.975,2.9249212665469835,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/opYwTxJmAByUTnBSwKHvd9Rue5beJNWb7CxewPQ8JqAvyGswFMt/25180163/21
2149816,2022-02-26 03:25:54,transaction,0.2,0.5967676285294737,KT1Xo5B7PNBAeynZPmca4bRh6LQow4og1Zb9,,,,,,https://tzkt.io/opRpArktZs6heoJpMs2nPc5oZkrNbrTxCXj2VGjJcoFLuVg9q1b/11855947/22
2149817,2022-02-26 03:26:24,transaction,0.975,2.9092421890811844,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/ooxbGukwR8mBE4dNaDaMgcJqeTaPnkSCvNF9VYxdHRxSPLzBzWS/33312727/31
2149818,2022-02-26 03:26:54,transaction,0.897,2.6765028139546896,KT1WvzYHCNBvDSdwafTHv7nJ1dWmZ8GCYuuC,,,,,,https://tzkt.io/opZwSUSJsD6CKrxDtP9meckASVzBTU8kyVaZxbmqCYtr72q3EFQ/45169800/11
2149819,2022-02-26 03:27:24,transaction,0.025,0.07459595356618422,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/onuhNxuk5aUqZvpEUzQuj4xQ5AdF9kBHV8dEEbpe7agFhzXyCG5/23476413/13
2149819,2022-02-26 03:27:24,transaction,0.0165,0.04923332935368158,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/op7RFNLgnkTvt51d411Za9Eku2v3sd4TF18s3BA6gCePssRC4fg/26968585/16
2149819,2022-02-26 03:27:24,transaction,0.975,2.9092421890811844,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/onzWygeGMb8yEr4fyDYPNDYuxSLUmfhU82E9ukABg5cKRCs7jim/11261546/22
2149821,2022-02-26 03:28:24,transaction,0.0012,0.003580605771176842,KT1Xo5B7PNBAeynZPmca4bRh6LQow4og1Zb9,,,,,,https://tzkt.io/opJmRuc6dEppnW5fnRrpkhHe3H2gucuUtHf3QWh1qtmByDWUAgb/41288533/36
2149822,2022-02-26 03:28:54,transaction,0.0125,0.03729797678309211,KT1Xo5B7PNBAeynZPmca4bRh6LQow4og1Zb9,,,,,,https://tzkt.io/onm7ZCrJX2JhuCmMEsVB3b6cKqdaprs31MjoXDTJwkR79hrgfD8/14853411/5
2149822,2022-02-26 03:28:54,transaction,0.0165,0.04923332935368158,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/onxcGKyNcKHu3sXqBENHRZYwkccUSJgKGad4ZiHQP4B8LpzFiVV/31349071/12
2149822,2022-02-26 03:28:54,transaction,2.184,6.516702503541853,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/ooyLXenqoVdCP5dyjNUqE6p9Y6RYkyTSVAFZFtDuZpr3sNfUVb7/25180164/25
2149823,2022-02-26 03:29:24,transaction,0.0375,0.11189393034927632,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/oom5Evo8dCU3kL4QFNJ5VScyK8MoqAF24RBGZarU3e1v4UCkBda/42169297/15
2149824,2022-02-26 03:29:54,transaction,0.975,2.9092421890811844,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/onzxbTGiZtKznLpBcYzL4zKBL3JWsWWuxe3CHRCQcSMfjYqVSR7/34986793/17
2149825,2022-02-26 03:30:24,transaction,0.975,2.903519676146974,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/onmDZFEjmqNpvY3WYXS15U5UzghvvgrgkrKdV6xPdAKtmkyuTea/33312728/22
